Calendar_Dt,Cust_Id,Recharge_Dt,Recharge_Amt_Num
2019-03-31,124938,2019-01-01,10.00
2019-03-31,124938,2019-02-12,10.00
2019-03-31,124938,2019-02-18,10.00
2019-03-31,124938,2019-03-06,10.00
2019-03-31,124966,2019-02-26,10.00
2019-03-31,124966,2019-03-20,15.00
2019-03-31,124966,2019-02-03,20.00
2019-03-31,124966,2019-03-25,15.00
2019-03-31,124966,2019-01-02,20.00
2019-03-31,124966,2019-02-19,10.00
2019-03-31,124966,2019-01-30,10.00
2019-03-31,124966,2019-02-12,15.00
2019-03-31,124966,2019-01-19,20.00
2019-03-31,124966,2019-02-16,15.00
2019-03-31,124966,2019-02-15,10.00
2019-03-31,124966,2019-01-29,20.00
2019-03-31,124966,2019-03-18,10.00
2019-03-31,124966,2019-03-02,20.00
2019-03-31,124966,2019-01-09,10.00
2019-03-31,124990,2019-02-14,20.00
2019-03-31,124990,2019-02-28,20.00
2019-03-31,124990,2019-01-31,20.00
2019-03-31,124990,2018-12-28,10.00
2019-03-31,124990,2019-03-09,65.00
2019-03-31,124990,2019-02-07,10.00
2019-03-31,124990,2019-03-22,60.00
2019-03-31,124990,2019-01-05,20.00
2019-03-31,125038,2019-01-31,10.00
2019-03-31,125038,2019-02-16,10.00
2019-03-31,125038,2019-03-27,10.00
2019-03-31,125038,2019-03-03,10.00
2019-03-31,125038,2019-02-25,10.00
2019-03-31,125038,2019-01-10,10.00
2019-03-31,125038,2019-02-04,10.00
2019-03-31,125038,2019-03-18,10.00
2019-03-31,125038,2019-01-06,7.00
2019-03-31,125047,2019-03-27,10.00
2019-03-31,125047,2019-01-06,10.00
2019-03-31,125047,2019-03-13,10.00
2019-03-31,125047,2019-02-26,20.00
2019-03-31,125047,2019-01-14,20.00
2019-03-31,125047,2019-01-26,10.00
2019-03-31,125047,2019-02-13,10.00
2019-03-31,125047,2019-02-09,10.00
2019-03-31,125047,2019-02-19,10.00
2019-03-31,125070,2019-02-16,10.00
2019-03-31,125070,2019-03-03,5.00
2019-03-31,125070,2019-02-07,10.00
2019-03-31,125070,2019-01-28,5.00
2019-03-31,125070,2018-12-30,15.00
2019-03-31,125082,2019-01-31,9.00
2019-03-31,125082,2019-03-11,10.00
2019-03-31,125082,2019-01-15,10.00
2019-03-31,125082,2019-01-01,10.00
2019-03-31,125082,2019-01-23,9.00
2019-03-31,125082,2019-01-08,7.00
2019-03-31,125082,2019-03-25,10.00
2019-03-31,125082,2019-02-06,5.00
2019-03-31,125082,2019-03-02,10.00
2019-03-31,125082,2019-02-16,10.00
2019-03-31,125082,2019-02-23,9.00
2019-03-31,125082,2019-03-16,10.00
2019-03-31,125088,2019-02-03,10.00
2019-03-31,125088,2019-02-01,50.00
2019-03-31,125088,2019-02-04,20.00
2019-03-31,125088,2019-03-30,30.00
2019-03-31,125088,2019-01-29,20.00
2019-03-31,125182,2019-01-02,10.00
2019-03-31,125182,2018-12-30,10.00
2019-03-31,125182,2019-02-14,10.00
2019-03-31,125182,2019-03-13,10.00
2019-03-31,125182,2019-01-18,10.00
2019-03-31,125230,2019-01-27,5.00
2019-03-31,125230,2019-03-14,5.00
2019-03-31,125230,2019-02-14,5.00
2019-03-31,125230,2019-03-27,5.00
2019-03-31,125230,2019-02-23,5.00
2019-03-31,125230,2019-02-27,5.00
2019-03-31,125230,2019-01-22,5.00
2019-03-31,125230,2019-03-08,5.00
2019-03-31,125230,2018-12-29,5.00
2019-03-31,125230,2019-01-13,5.00
2019-03-31,125230,2019-01-31,5.00
2019-03-31,125293,2019-02-01,100.00
2019-03-31,125293,2019-02-10,50.00
2019-03-31,125293,2019-03-07,50.00
2019-03-31,125293,2018-12-30,100.00
2019-03-31,125293,2019-03-14,20.00
2019-03-31,125293,2019-03-11,80.00
2019-03-31,125293,2019-02-21,20.00
2019-03-31,125293,2019-01-05,100.00
2019-03-31,125293,2019-02-25,50.00
2019-03-31,125293,2019-03-17,100.00
2019-03-31,125293,2019-02-27,50.00
2019-03-31,125293,2019-02-11,100.00
2019-03-31,125293,2019-03-29,100.00
2019-03-31,125293,2019-01-23,45.00
2019-03-31,125309,2019-01-12,30.00
2019-03-31,125309,2019-02-09,70.00
2019-03-31,125309,2019-03-12,40.00
2019-03-31,125309,2019-01-23,40.00
2019-03-31,125309,2019-01-10,30.00
2019-03-31,125323,2018-12-31,65.00
2019-03-31,125323,2019-03-28,55.00
2019-03-31,125323,2019-03-25,10.00
2019-03-31,125323,2019-03-07,37.00
2019-03-31,125323,2019-01-28,65.00
2019-03-31,125323,2019-02-28,65.00
2019-03-31,125337,2019-01-19,10.00
2019-03-31,125337,2019-01-31,10.00
2019-03-31,125337,2019-02-16,15.00
2019-03-31,125337,2019-02-18,10.00
2019-03-31,125337,2019-01-12,15.00
2019-03-31,125337,2019-02-11,10.00
2019-03-31,125337,2019-02-10,10.00
2019-03-31,125337,2019-03-24,15.00
2019-03-31,125337,2019-01-16,10.00
2019-03-31,125337,2019-01-21,10.00
2019-03-31,125337,2019-02-06,10.00
2019-03-31,125337,2019-01-15,10.00
2019-03-31,125337,2019-03-22,20.00
2019-03-31,125337,2019-02-23,15.00
2019-03-31,125337,2019-01-18,10.00
2019-03-31,125337,2019-03-17,25.00
2019-03-31,125337,2019-02-20,15.00
2019-03-31,125337,2019-01-20,15.00
2019-03-31,125337,2019-02-14,15.00
2019-03-31,125374,2019-02-21,29.00
2019-03-31,125374,2019-01-13,10.00
2019-03-31,125374,2019-01-19,20.00
2019-03-31,125374,2019-01-20,10.00
2019-03-31,125422,2019-01-15,20.00
2019-03-31,125422,2019-03-02,72.00
2019-03-31,125422,2019-02-12,10.00
2019-03-31,125422,2019-01-13,50.00
2019-03-31,125422,2019-02-03,49.00
2019-03-31,125422,2019-03-28,50.00
2019-03-31,125422,2019-02-05,20.00
2019-03-31,125422,2019-03-12,72.00
2019-03-31,125422,2019-02-13,43.00
2019-03-31,125422,2019-01-02,48.00
2019-03-31,125422,2018-12-30,48.00
2019-03-31,125450,2019-01-01,10.00
2019-03-31,125450,2019-01-27,10.00
2019-03-31,125450,2019-02-03,10.00
2019-03-31,125450,2019-03-04,10.00
2019-03-31,125450,2019-02-18,10.00
2019-03-31,125450,2019-01-13,10.00
2019-03-31,125450,2019-01-07,10.00
2019-03-31,125450,2019-02-25,10.00
2019-03-31,125450,2019-03-27,10.00
2019-03-31,125450,2019-01-20,10.00
2019-03-31,125450,2019-02-10,10.00
2019-03-31,125450,2019-03-11,10.00
2019-03-31,125450,2019-03-19,10.00
2019-03-31,125494,2019-01-02,39.00
2019-03-31,125494,2019-02-13,10.00
2019-03-31,125494,2019-02-14,30.00
2019-03-31,125494,2019-02-25,30.00
2019-03-31,125673,2019-01-07,9.00
2019-03-31,125673,2019-02-02,9.00
2019-03-31,125673,2019-02-19,9.00
2019-03-31,125673,2019-02-10,10.00
2019-03-31,125673,2019-01-28,10.00
2019-03-31,125673,2019-01-12,9.00
2019-03-31,125673,2019-02-04,9.00
2019-03-31,125673,2019-01-01,10.00
2019-03-31,125673,2019-01-14,9.00
2019-03-31,125673,2018-12-28,9.00
2019-03-31,125673,2019-02-14,9.00
2019-03-31,125673,2019-02-12,15.00
2019-03-31,125673,2019-01-16,10.00
2019-03-31,125673,2019-01-23,10.00
2019-03-31,125673,2019-02-08,10.00
2019-03-31,125673,2019-01-04,9.00
2019-03-31,125673,2019-02-05,10.00
2019-03-31,125673,2019-01-26,10.00
2019-03-31,125673,2019-02-22,9.00
2019-03-31,125673,2019-01-24,10.00
2019-03-31,125673,2018-12-30,9.00
2019-03-31,125673,2019-01-30,10.00
2019-03-31,125787,2019-02-26,50.00
2019-03-31,125787,2019-02-10,50.00
2019-03-31,125787,2019-01-02,50.00
2019-03-31,125787,2019-01-30,50.00
2019-03-31,125787,2019-03-10,50.00
2019-03-31,125787,2019-01-17,50.00
2019-03-31,125876,2019-03-28,40.00
2019-03-31,125876,2019-01-28,40.00
2019-03-31,125876,2019-02-27,40.00
2019-03-31,125876,2018-12-29,40.00
2019-03-31,125879,2019-02-03,5.00
2019-03-31,125879,2019-01-03,5.00
2019-03-31,125879,2019-02-15,15.00
2019-03-31,125879,2019-01-18,5.00
2019-03-31,125879,2019-02-16,5.00
2019-03-31,125879,2019-01-02,5.00
2019-03-31,125879,2019-02-18,10.00
2019-03-31,125879,2019-01-13,10.00
2019-03-31,125879,2018-12-29,5.00
2019-03-31,125879,2019-01-09,5.00
2019-03-31,125879,2019-01-01,5.00
2019-03-31,125879,2019-01-21,5.00
2019-03-31,125879,2019-01-12,5.00
2019-03-31,125879,2019-01-29,5.00
2019-03-31,125879,2019-01-10,5.00
2019-03-31,125879,2019-01-26,10.00
2019-03-31,125879,2019-01-23,5.00
2019-03-31,125879,2019-02-23,5.00
2019-03-31,125879,2019-02-10,10.00
2019-03-31,125879,2019-02-11,5.00
2019-03-31,125879,2019-01-27,10.00
2019-03-31,125879,2019-01-25,5.00
2019-03-31,125879,2019-01-16,5.00
2019-03-31,125879,2019-01-15,10.00
2019-03-31,125879,2019-02-04,10.00
2019-03-31,125879,2018-12-28,5.00
2019-03-31,125879,2019-02-19,5.00
2019-03-31,125879,2019-02-02,10.00
2019-03-31,125879,2018-12-31,5.00
2019-03-31,125879,2019-02-13,10.00
2019-03-31,125879,2019-02-09,5.00
2019-03-31,125879,2019-02-20,5.00
2019-03-31,125879,2019-02-01,5.00
2019-03-31,125879,2019-01-11,5.00
2019-03-31,125879,2019-01-24,5.00
2019-03-31,125879,2019-01-28,5.00
2019-03-31,125879,2019-02-06,5.00
2019-03-31,125879,2019-02-05,10.00
2019-03-31,125879,2019-02-17,10.00
2019-03-31,125879,2019-01-22,5.00
2019-03-31,125879,2019-01-19,5.00
2019-03-31,125879,2019-01-20,10.00
2019-03-31,125879,2019-01-08,5.00
2019-03-31,125879,2019-01-17,5.00
2019-03-31,125879,2019-02-25,5.00
2019-03-31,125879,2019-01-30,10.00
2019-03-31,125879,2019-01-05,5.00
2019-03-31,125879,2019-02-08,5.00
2019-03-31,125879,2019-02-07,5.00
2019-03-31,125879,2018-12-30,5.00
2019-03-31,125879,2019-02-12,5.00
2019-03-31,125951,2019-02-01,10.00
2019-03-31,125951,2018-12-29,10.00
2019-03-31,125951,2019-03-10,30.00
2019-03-31,125951,2019-03-19,10.00
2019-03-31,125951,2019-03-21,10.00
2019-03-31,125951,2019-01-17,20.00
2019-03-31,125951,2019-03-20,10.00
2019-03-31,125951,2019-03-27,10.00
2019-03-31,125951,2019-03-28,10.00
2019-03-31,125951,2019-02-04,30.00
2019-03-31,125951,2019-03-08,20.00
2019-03-31,125951,2019-02-27,10.00
2019-03-31,125951,2019-03-14,50.00
2019-03-31,125951,2019-02-15,20.00
2019-03-31,125951,2019-03-30,40.00
2019-03-31,125951,2019-02-16,10.00
2019-03-31,125951,2019-03-29,10.00
2019-03-31,125951,2019-03-26,10.00
2019-03-31,125951,2019-03-25,10.00
2019-03-31,125951,2019-01-03,30.00
2019-03-31,125951,2019-02-06,40.00
2019-03-31,125951,2019-03-06,50.00
2019-03-31,125951,2019-03-12,20.00
2019-03-31,125951,2019-02-11,20.00
2019-03-31,125951,2019-03-11,10.00
2019-03-31,125951,2019-01-13,30.00
2019-03-31,125951,2019-01-29,40.00
2019-03-31,125955,2019-01-02,5.00
2019-03-31,125955,2019-03-30,5.00
2019-03-31,125955,2019-01-11,5.00
2019-03-31,125955,2019-01-30,5.00
2019-03-31,125955,2019-02-02,5.00
2019-03-31,125955,2019-03-25,5.00
2019-03-31,125955,2019-03-10,5.00
2019-03-31,125955,2019-01-18,5.00
2019-03-31,125955,2019-02-12,5.00
2019-03-31,125955,2019-03-01,5.00
2019-03-31,125955,2019-02-21,5.00
2019-03-31,125955,2018-12-30,5.00
2019-03-31,126007,2019-01-07,15.00
2019-03-31,126007,2018-12-29,10.00
2019-03-31,126007,2019-02-16,15.00
2019-03-31,126007,2019-02-13,15.00
2019-03-31,126007,2019-02-09,15.00
2019-03-31,126007,2019-01-14,15.00
2019-03-31,126007,2019-01-24,10.00
2019-03-31,126007,2019-01-19,15.00
2019-03-31,126007,2019-03-20,37.00
2019-03-31,126007,2019-01-23,10.00
2019-03-31,126007,2018-12-31,10.00
2019-03-31,126007,2019-02-01,15.00
2019-03-31,126007,2019-02-21,40.00
2019-03-31,126054,2019-02-07,10.00
2019-03-31,126054,2019-03-12,15.00
2019-03-31,126054,2019-01-23,10.00
2019-03-31,126054,2019-01-14,10.00
2019-03-31,126095,2019-02-23,10.00
2019-03-31,126095,2019-03-22,10.00
2019-03-31,126095,2019-01-15,10.00
2019-03-31,126095,2019-01-26,10.00
2019-03-31,126095,2019-03-26,5.00
2019-03-31,126095,2019-02-15,10.00
2019-03-31,126095,2019-03-28,5.00
2019-03-31,126095,2019-03-09,5.00
2019-03-31,126095,2019-01-22,5.00
2019-03-31,126095,2019-01-10,10.00
2019-03-31,126095,2019-03-30,5.00
2019-03-31,126095,2019-01-30,10.00
2019-03-31,126095,2019-02-12,10.00
2019-03-31,126095,2019-03-11,10.00
2019-03-31,126095,2019-01-01,10.00
2019-03-31,126095,2019-02-04,5.00
2019-03-31,126095,2019-01-05,10.00
2019-03-31,126095,2019-03-18,10.00
2019-03-31,126095,2019-03-03,10.00
2019-03-31,126095,2018-12-28,10.00
2019-03-31,126095,2019-02-05,10.00
2019-03-31,126223,2019-01-29,10.00
2019-03-31,126223,2019-03-24,15.00
2019-03-31,126223,2019-03-29,10.00
2019-03-31,126223,2019-01-15,15.00
2019-03-31,126223,2019-02-08,10.00
2019-03-31,126223,2019-01-05,15.00
2019-03-31,126223,2019-02-19,10.00
2019-03-31,126223,2019-02-28,10.00
2019-03-31,126223,2019-03-25,10.00
2019-03-31,126223,2018-12-30,9.00
2019-03-31,126223,2019-03-08,15.00
2019-03-31,126223,2019-03-19,15.00
2019-03-31,126236,2019-01-04,5.00
2019-03-31,126236,2019-01-21,20.00
2019-03-31,126236,2019-02-21,5.00
2019-03-31,126236,2019-01-24,10.00
2019-03-31,126236,2019-01-10,5.00
2019-03-31,126236,2019-02-03,10.00
2019-03-31,126236,2019-02-04,20.00
2019-03-31,126236,2019-02-14,25.00
2019-03-31,126236,2019-02-11,10.00
2019-03-31,126236,2019-03-07,20.00
2019-03-31,126236,2019-01-07,5.00
2019-03-31,126236,2019-01-23,40.00
2019-03-31,126236,2018-12-29,10.00
2019-03-31,126236,2019-03-04,15.00
2019-03-31,126236,2019-02-13,19.00
2019-03-31,126236,2019-01-01,55.00
2019-03-31,126236,2019-03-06,17.00
2019-03-31,126236,2019-03-22,30.00
2019-03-31,126236,2019-03-05,10.00
2019-03-31,126236,2019-02-09,24.00
2019-03-31,126236,2019-01-16,5.00
2019-03-31,126236,2019-03-19,20.00
2019-03-31,126236,2019-01-15,18.00
2019-03-31,126236,2019-02-16,15.00
2019-03-31,126236,2019-02-28,5.00
2019-03-31,126236,2019-03-28,10.00
2019-03-31,126236,2019-03-03,15.00
2019-03-31,126236,2019-03-29,15.00
2019-03-31,126236,2019-01-30,25.00
2019-03-31,126236,2019-01-11,10.00
2019-03-31,126236,2019-01-28,15.00
2019-03-31,126236,2019-01-13,10.00
2019-03-31,126236,2019-03-17,15.00
2019-03-31,126236,2019-03-14,20.00
2019-03-31,126236,2019-02-19,16.00
2019-03-31,126236,2019-03-24,30.00
2019-03-31,126236,2019-01-09,20.00
2019-03-31,126236,2019-03-18,5.00
2019-03-31,126236,2019-01-08,20.00
2019-03-31,126236,2018-12-30,15.00
2019-03-31,126236,2019-02-18,10.00
2019-03-31,126236,2019-01-17,15.00
2019-03-31,126236,2019-03-26,10.00
2019-03-31,126236,2019-02-15,10.00
2019-03-31,126236,2019-02-26,10.00
2019-03-31,126236,2019-02-05,20.00
2019-03-31,126236,2019-01-29,15.00
2019-03-31,126236,2019-02-27,15.00
2019-03-31,126236,2019-01-22,5.00
2019-03-31,126236,2019-02-20,10.00
2019-03-31,126236,2019-02-01,20.00
2019-03-31,126236,2019-01-14,5.00
2019-03-31,126236,2019-01-06,15.00
2019-03-31,126236,2019-03-12,5.00
2019-03-31,126236,2019-01-31,15.00
2019-03-31,126236,2019-02-17,10.00
2019-03-31,126236,2019-01-26,5.00
2019-03-31,126236,2019-03-15,10.00
2019-03-31,126236,2019-03-20,10.00
2019-03-31,126236,2019-03-13,20.00
2019-03-31,126236,2019-01-12,30.00
2019-03-31,126236,2019-03-11,40.00
2019-03-31,126236,2019-02-24,49.00
2019-03-31,126236,2019-01-20,10.00
2019-03-31,126236,2019-02-02,10.00
2019-03-31,126236,2019-02-06,19.00
2019-03-31,126236,2019-01-19,25.00
2019-03-31,126236,2019-01-27,20.00
2019-03-31,126236,2018-12-31,15.00
2019-03-31,126236,2019-03-16,5.00
2019-03-31,126236,2019-03-01,20.00
2019-03-31,126236,2019-02-07,30.00
2019-03-31,126236,2019-03-27,15.00
2019-03-31,126236,2018-12-28,15.00
2019-03-31,126236,2019-01-05,15.00
2019-03-31,126236,2019-01-25,10.00
2019-03-31,126249,2019-03-10,10.00
2019-03-31,126249,2019-03-03,30.00
2019-03-31,126249,2019-03-04,10.00
2019-03-31,126249,2019-03-13,10.00
2019-03-31,126271,2019-01-30,15.00
2019-03-31,126271,2019-02-16,25.00
2019-03-31,126271,2018-12-31,10.00
2019-03-31,126271,2019-01-20,25.00
2019-03-31,126271,2019-03-15,25.00
2019-03-31,126306,2019-02-10,10.00
2019-03-31,126306,2019-02-16,10.00
2019-03-31,126306,2019-02-14,10.00
2019-03-31,126306,2019-02-09,25.00
2019-03-31,126306,2019-02-07,10.00
2019-03-31,126306,2019-02-11,10.00
2019-03-31,126306,2019-02-17,10.00
2019-03-31,126306,2019-03-13,15.00
2019-03-31,126306,2019-01-27,15.00
2019-03-31,126306,2019-03-04,10.00
2019-03-31,126306,2019-03-23,15.00
2019-03-31,126306,2019-01-02,10.00
2019-03-31,126306,2019-03-30,10.00
2019-03-31,126306,2019-03-20,10.00
2019-03-31,126306,2019-01-16,15.00
2019-03-31,126306,2019-01-18,10.00
2019-03-31,126306,2019-02-21,10.00
2019-03-31,126306,2019-03-06,10.00
2019-03-31,126306,2019-01-23,15.00
2019-03-31,126306,2019-01-20,10.00
2019-03-31,126306,2019-01-10,10.00
2019-03-31,126306,2019-02-03,10.00
2019-03-31,126306,2019-01-31,10.00
2019-03-31,126306,2019-01-29,10.00
2019-03-31,126306,2019-01-13,15.00
2019-03-31,126306,2019-02-05,10.00
2019-03-31,126306,2019-01-06,15.00
2019-03-31,126306,2019-03-18,10.00
2019-03-31,126306,2019-02-19,20.00
2019-03-31,126306,2019-02-25,15.00
2019-03-31,126306,2019-02-27,15.00
2019-03-31,126306,2019-03-10,15.00
2019-03-31,126306,2019-02-22,10.00
2019-03-31,126306,2019-02-13,10.00
2019-03-31,126331,2019-01-24,10.00
2019-03-31,126331,2019-03-07,10.00
2019-03-31,126331,2019-01-25,10.00
2019-03-31,126331,2019-03-06,7.00
2019-03-31,126331,2019-01-06,10.00
2019-03-31,126331,2019-02-06,10.00
2019-03-31,126331,2019-02-16,20.00
2019-03-31,126331,2019-01-10,10.00
2019-03-31,126331,2019-03-23,10.00
2019-03-31,126331,2019-01-01,10.00
2019-03-31,126331,2019-02-11,10.00
2019-03-31,126464,2019-03-22,18.00
2019-03-31,126464,2019-03-25,38.00
2019-03-31,126464,2019-02-26,24.00
2019-03-31,126464,2019-01-21,28.00
2019-03-31,126464,2019-03-16,43.00
2019-03-31,126464,2019-02-07,29.00
2019-03-31,126464,2019-01-04,48.00
2019-03-31,126464,2019-03-18,38.00
2019-03-31,126464,2019-01-11,50.00
2019-03-31,126464,2019-01-26,29.00
2019-03-31,126464,2019-03-23,24.00
2019-03-31,126464,2019-02-19,73.00
2019-03-31,126464,2019-03-07,50.00
2019-03-31,126464,2019-01-18,40.00
2019-03-31,126464,2019-01-31,29.00
2019-03-31,126464,2019-03-01,29.00
2019-03-31,126464,2019-03-29,29.00
2019-03-31,126464,2019-01-28,20.00
2019-03-31,126497,2019-02-25,60.00
2019-03-31,126497,2019-01-27,60.00
2019-03-31,126497,2019-03-26,60.00
2019-03-31,126497,2018-12-29,43.00
2019-03-31,126518,2019-03-19,75.00
2019-03-31,126518,2019-01-24,10.00
2019-03-31,126518,2019-01-27,15.00
2019-03-31,126518,2019-02-21,85.00
2019-03-31,126518,2019-01-21,15.00
2019-03-31,126518,2019-02-01,15.00
2019-03-31,126518,2019-02-02,15.00
2019-03-31,126518,2019-01-31,15.00
2019-03-31,126518,2019-01-30,10.00
2019-03-31,126518,2019-01-29,10.00
2019-03-31,126518,2019-01-19,85.00
2019-03-31,126551,2019-03-10,9.00
2019-03-31,126551,2019-02-14,10.00
2019-03-31,126551,2019-01-31,10.00
2019-03-31,126551,2019-01-18,10.00
2019-03-31,126551,2019-01-17,10.00
2019-03-31,126582,2019-01-09,5.00
2019-03-31,126582,2019-02-09,5.00
2019-03-31,126582,2018-12-30,5.00
2019-03-31,126582,2019-01-03,5.00
2019-03-31,126582,2019-02-04,5.00
2019-03-31,126582,2019-03-02,75.00
2019-03-31,126582,2019-02-12,5.00
2019-03-31,126582,2019-03-29,75.00
2019-03-31,126582,2019-01-29,74.00
2019-03-31,126670,2019-03-04,10.00
2019-03-31,126670,2019-01-12,10.00
2019-03-31,126670,2019-03-25,10.00
2019-03-31,126670,2019-01-25,10.00
2019-03-31,126670,2019-01-03,10.00
2019-03-31,126670,2019-02-10,10.00
2019-03-31,126684,2019-02-04,50.00
2019-03-31,126684,2019-02-25,20.00
2019-03-31,126684,2019-03-25,50.00
2019-03-31,126684,2019-03-27,40.00
2019-03-31,126684,2019-01-15,60.00
2019-03-31,126863,2019-02-16,10.00
2019-03-31,126863,2019-03-20,10.00
2019-03-31,126863,2019-01-03,10.00
2019-03-31,126863,2019-01-25,10.00
2019-03-31,126863,2019-02-27,10.00
2019-03-31,126863,2019-03-14,10.00
2019-03-31,126863,2019-03-04,9.00
2019-03-31,126863,2018-12-30,10.00
2019-03-31,126863,2019-03-12,10.00
2019-03-31,126863,2019-03-27,10.00
2019-03-31,126878,2019-02-24,30.00
2019-03-31,126878,2019-03-25,20.00
2019-03-31,126878,2019-01-24,20.00
2019-03-31,126878,2019-02-03,20.00
2019-03-31,126878,2019-01-04,20.00
2019-03-31,126878,2019-02-14,40.00
2019-03-31,126878,2019-01-25,10.00
2019-03-31,126878,2019-03-23,30.00
2019-03-31,126911,2019-01-01,65.00
2019-03-31,126911,2019-02-10,65.00
2019-03-31,126911,2019-01-14,65.00
2019-03-31,126911,2019-03-04,60.00
2019-03-31,126911,2019-03-25,70.00
2019-03-31,126989,2019-02-27,25.00
2019-03-31,126989,2019-01-31,10.00
2019-03-31,126989,2019-01-02,14.00
2019-03-31,126989,2019-02-11,25.00
2019-03-31,126989,2019-01-20,15.00
2019-03-31,126989,2019-03-16,25.00
2019-03-31,126989,2019-02-06,10.00
2019-03-31,126989,2019-02-10,9.00
2019-03-31,126993,2019-01-13,7.00
2019-03-31,126993,2019-02-13,65.00
2019-03-31,126993,2019-01-09,60.00
2019-03-31,126993,2019-03-14,65.00
2019-03-31,127025,2019-02-03,15.00
2019-03-31,127025,2019-02-24,10.00
2019-03-31,127025,2019-01-10,15.00
2019-03-31,127025,2019-03-02,10.00
2019-03-31,127025,2019-03-09,23.00
2019-03-31,127054,2019-02-28,10.00
2019-03-31,127054,2019-01-05,10.00
2019-03-31,127054,2019-01-30,10.00
2019-03-31,127054,2019-02-15,10.00
2019-03-31,127054,2019-03-05,10.00
2019-03-31,127054,2019-03-24,10.00
2019-03-31,127054,2019-03-19,10.00
2019-03-31,127054,2019-01-21,10.00
2019-03-31,127054,2019-03-11,10.00
2019-03-31,127054,2019-01-12,10.00
2019-03-31,127055,2019-01-09,49.00
2019-03-31,127055,2019-03-16,10.00
2019-03-31,127055,2019-03-11,10.00
2019-03-31,127055,2019-02-07,49.00
2019-03-31,127065,2018-12-29,5.00
2019-03-31,127065,2019-03-29,5.00
2019-03-31,127065,2019-02-19,5.00
2019-03-31,127065,2019-02-14,5.00
2019-03-31,127065,2019-01-11,5.00
2019-03-31,127065,2019-03-18,5.00
2019-03-31,127065,2019-03-08,8.00
2019-03-31,127065,2019-03-12,10.00
2019-03-31,127065,2019-01-02,5.00
2019-03-31,127065,2019-03-02,5.00
2019-03-31,127065,2019-01-25,5.00
2019-03-31,127065,2019-02-23,8.00
2019-03-31,127065,2019-03-23,5.00
2019-03-31,127065,2019-03-04,5.00
2019-03-31,127065,2019-03-30,5.00
2019-03-31,127065,2019-01-16,10.00
2019-03-31,127065,2019-02-02,10.00
2019-03-31,127072,2018-12-30,10.00
2019-03-31,127072,2018-12-29,10.00
2019-03-31,127072,2019-02-15,30.00
2019-03-31,127072,2019-03-28,10.00
2019-03-31,127072,2019-03-01,10.00
2019-03-31,127072,2019-03-07,10.00
2019-03-31,127072,2019-02-22,10.00
2019-03-31,127072,2018-12-31,48.00
2019-03-31,127072,2019-03-08,10.00
2019-03-31,127099,2019-02-18,8.00
2019-03-31,127099,2019-02-04,9.00
2019-03-31,127099,2019-03-26,8.00
2019-03-31,127099,2019-01-28,8.00
2019-03-31,127099,2019-02-25,9.00
2019-03-31,127099,2019-02-11,8.00
2019-03-31,127099,2019-03-04,8.00
2019-03-31,127099,2019-03-19,8.00
2019-03-31,127099,2018-12-29,8.00
2019-03-31,127099,2019-01-06,9.00
2019-03-31,127099,2019-01-20,9.00
2019-03-31,127099,2019-01-13,10.00
2019-03-31,127099,2019-03-12,8.00
2019-03-31,127105,2019-02-09,8.00
2019-03-31,127105,2018-12-30,5.00
2019-03-31,127105,2019-01-09,5.00
2019-03-31,127105,2019-01-30,5.00
2019-03-31,127105,2019-02-27,5.00
2019-03-31,127105,2019-01-17,5.00
2019-03-31,127105,2019-03-16,5.00
2019-03-31,127105,2018-12-29,5.00
2019-03-31,127105,2019-03-12,6.00
2019-03-31,127121,2019-03-07,29.00
2019-03-31,127121,2019-01-06,10.00
2019-03-31,127121,2019-03-23,10.00
2019-03-31,127121,2019-01-23,10.00
2019-03-31,127121,2019-01-10,23.00
2019-03-31,127121,2019-02-09,29.00
2019-03-31,127121,2019-02-19,10.00
2019-03-31,127134,2019-02-27,10.00
2019-03-31,127134,2019-03-26,10.00
2019-03-31,127134,2019-01-24,10.00
2019-03-31,127134,2019-01-26,10.00
2019-03-31,127183,2019-02-14,5.00
2019-03-31,127183,2019-02-03,5.00
2019-03-31,127183,2018-12-28,5.00
2019-03-31,127183,2019-02-27,5.00
2019-03-31,127183,2019-02-07,5.00
2019-03-31,127183,2019-03-11,5.00
2019-03-31,127183,2019-03-03,5.00
2019-03-31,127183,2019-03-23,5.00
2019-03-31,127183,2019-01-06,5.00
2019-03-31,127183,2019-03-18,5.00
2019-03-31,127183,2019-03-25,5.00
2019-03-31,127183,2019-01-26,5.00
2019-03-31,127227,2019-03-18,8.00
2019-03-31,127227,2019-03-04,9.00
2019-03-31,127227,2019-01-02,30.00
2019-03-31,127227,2019-03-26,8.00
2019-03-31,127227,2019-01-20,8.00
2019-03-31,127227,2019-03-11,15.00
2019-03-31,127227,2019-03-02,5.00
2019-03-31,127227,2019-02-22,15.00
2019-03-31,127291,2019-02-16,10.00
2019-03-31,127291,2019-01-23,10.00
2019-03-31,127291,2019-02-07,10.00
2019-03-31,127291,2019-03-01,10.00
2019-03-31,127291,2019-01-17,10.00
2019-03-31,127291,2019-03-30,10.00
2019-03-31,127291,2019-03-27,10.00
2019-03-31,127291,2019-02-21,10.00
2019-03-31,127291,2019-02-24,10.00
2019-03-31,127291,2019-03-07,10.00
2019-03-31,127291,2019-02-20,10.00
2019-03-31,127291,2019-02-01,10.00
